2010-04-19 16:20:59 Notice: Notice (8): Undefined index:  id in [APP/views/countries/index.ctp, line 39]
2010-05-07 12:57:56 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/view.ctp, line 19]
2010-05-07 12:57:56 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 22]
2010-05-07 12:57:56 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/view.ctp, line 27]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  Phone in [APP/views/operators/admin_index.ctp, line 41]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  Email in [APP/views/operators/admin_index.ctp, line 44]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  City in [APP/views/operators/admin_index.ctp, line 47]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/admin_index.ctp, line 50]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  CountryID in [APP/views/operators/admin_index.ctp, line 53]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/admin_index.ctp, line 56]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/admin_index.ctp, line 59]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  Type in [APP/views/operators/admin_index.ctp, line 62]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  AccountStatus in [APP/views/operators/admin_index.ctp, line 65]
2010-05-07 13:12:09 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/admin_index.ctp, line 68]
2010-05-07 13:12:14 Notice: Notice (8): Undefined index:  Phone in [APP/views/operators/admin_index.ctp, line 41]
2010-05-07 13:12:14 Notice: Notice (8): Undefined index:  Email in [APP/views/operators/admin_index.ctp, line 44]
2010-05-07 13:12:15 Notice: Notice (8): Undefined index:  City in [APP/views/operators/admin_index.ctp, line 47]
2010-05-07 13:12:15 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/admin_index.ctp, line 50]
2010-05-07 13:12:15 Notice: Notice (8): Undefined index:  CountryID in [APP/views/operators/admin_index.ctp, line 53]
2010-05-07 13:12:15 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/admin_index.ctp, line 56]
2010-05-07 13:12:15 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/admin_index.ctp, line 59]
2010-05-07 13:12:15 Notice: Notice (8): Undefined index:  Type in [APP/views/operators/admin_index.ctp, line 62]
2010-05-07 13:12:15 Notice: Notice (8): Undefined index:  AccountStatus in [APP/views/operators/admin_index.ctp, line 65]
2010-05-07 13:12:15 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/admin_index.ctp, line 68]
2010-05-07 13:17:18 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 18]
2010-05-07 13:17:18 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/view.ctp, line 19]
2010-05-07 13:17:18 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 22]
2010-05-07 13:17:18 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/view.ctp, line 27]
2010-05-07 13:18:11 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 18]
2010-05-07 13:18:11 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/view.ctp, line 19]
2010-05-07 13:18:11 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 22]
2010-05-07 13:18:11 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/view.ctp, line 27]
2010-05-07 13:18:47 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 18]
2010-05-07 13:18:47 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/view.ctp, line 19]
2010-05-07 13:18:47 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 22]
2010-05-07 13:18:47 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/view.ctp, line 27]
2010-05-07 13:19:17 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 90]
2010-05-07 13:19:17 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/view.ctp, line 91]
2010-05-07 13:19:17 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 94]
2010-05-07 13:19:17 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/view.ctp, line 99]
2010-05-07 13:20:00 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 83]
2010-05-07 13:20:00 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/view.ctp, line 84]
2010-05-07 13:20:00 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 87]
2010-05-07 13:20:00 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/view.ctp, line 92]
2010-05-07 13:21:03 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 83]
2010-05-07 13:21:03 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/view.ctp, line 84]
2010-05-07 13:21:03 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 89]
2010-05-07 13:21:03 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/view.ctp, line 94]
2010-05-07 13:21:30 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 83]
2010-05-07 13:21:30 Notice: Notice (8): Undefined index:  Country in [APP/views/operators/view.ctp, line 84]
2010-05-07 13:21:30 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 89]
2010-05-07 13:21:30 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/view.ctp, line 94]
2010-05-07 13:21:40 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 83]
2010-05-07 13:21:40 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 88]
2010-05-07 13:21:40 Notice: Notice (8): Undefined index:  Description in [APP/views/operators/view.ctp, line 93]
2010-05-07 13:22:01 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 83]
2010-05-07 13:22:01 Notice: Notice (8): Undefined index:  ActivityType in [APP/views/operators/view.ctp, line 88]
2010-05-07 13:22:25 Notice: Notice (8): Undefined index:  StateProvince in [APP/views/operators/view.ctp, line 83]
2010-05-07 13:33:07 Notice: Notice (8): Undefined variable: activityTyp in [APP/views/operators/index.ctp, line 8]
2010-05-07 13:33:12 Notice: Notice (8): Undefined variable: activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 13:33:31 Notice: Notice (8): Undefined variable: activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 13:35:03 Notice: Notice (8): Undefined property: View::$Operator in [APP/views/operators/index.ctp, line 9]
2010-05-07 13:35:03 Notice: Notice (8): Trying to get property of non-object in [APP/views/operators/index.ctp, line 9]
2010-05-07 13:35:09 Notice: Notice (8): Undefined property: View::$AtivityType in [APP/views/operators/index.ctp, line 9]
2010-05-07 13:35:18 Notice: Notice (8): Undefined property: View::$ActivityType in [APP/views/operators/index.ctp, line 9]
2010-05-07 13:35:27 Notice: Notice (8): Undefined property: View::$Operator in [APP/views/operators/index.ctp, line 9]
2010-05-07 13:35:27 Notice: Notice (8): Trying to get property of non-object in [APP/views/operators/index.ctp, line 9]
2010-05-07 13:35:36 Notice: Notice (8): Trying to get property of non-object in [APP/views/operators/index.ctp, line 9]
2010-05-07 13:36:11 Notice: Notice (8): Trying to get property of non-object in [APP/views/operators/index.ctp, line 9]
2010-05-07 13:57:29 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 13:57:29 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 25]
2010-05-07 13:59:47 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 13:59:47 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 25]
2010-05-07 14:01:39 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 14:01:39 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 25]
2010-05-07 14:02:48 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 14:02:49 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 25]
2010-05-07 14:06:24 Notice: Notice (8): Undefined index:  activityType in [APP/controllers/operators_controller.php, line 44]
2010-05-07 14:06:24 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 14:07:54 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 14:07:54 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 25]
2010-05-07 14:08:46 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 14:08:46 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 25]
2010-05-07 14:10:45 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 14:10:45 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 25]
2010-05-07 14:17:05 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 8]
2010-05-07 14:17:05 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 25]
2010-05-07 16:30:00 Notice: Notice (8): Undefined variable: stats in [APP/views/layouts/default.ctp, line 40]
2010-05-07 16:54:46 Notice: Notice (8): Undefined variable: operator in [APP/views/elements/requests/add.ctp, line 24]
2010-05-07 16:56:43 Notice: Notice (8): Undefined variable: operator in [APP/views/elements/requests/add.ctp, line 29]
2010-05-07 16:57:39 Notice: Notice (8): Undefined index:  operatorID in [APP/views/elements/requests/add.ctp, line 29]
2010-05-07 16:57:48 Notice: Notice (8): Undefined index:  operatorID in [APP/views/elements/requests/add.ctp, line 29]
2010-05-07 17:31:39 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_index.ctp, line 32]
2010-05-07 17:31:39 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_index.ctp, line 59]
2010-05-07 17:31:39 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_index.ctp, line 60]
2010-05-07 17:31:39 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_index.ctp, line 61]
2010-05-07 17:32:10 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_index.ctp, line 32]
2010-05-07 17:32:10 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_index.ctp, line 59]
2010-05-07 17:32:10 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_index.ctp, line 60]
2010-05-07 17:32:10 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_index.ctp, line 61]
2010-05-07 17:33:09 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_view.ctp, line 6]
2010-05-07 17:33:09 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_view.ctp, line 53]
2010-05-07 17:33:09 Notice: Notice (8): Undefined index:  id in [APP/views/requests/admin_view.ctp, line 54]
2010-05-07 17:52:08 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 27]
2010-05-07 17:52:11 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 27]
2010-05-07 17:52:27 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 27]
2010-05-13 13:07:52 Notice: Notice (8): Undefined property: RequestsController::$Captcha in [APP/controllers/requests_controller.php, line 23]
2010-05-17 16:00:13 Notice: Notice (8): Undefined index:  operatorID in [APP/views/requests/admin_index.ctp, line 60]
2010-05-17 16:00:37 Notice: Notice (8): Undefined index:  operatorID in [APP/views/requests/admin_index.ctp, line 60]
2010-05-17 16:00:41 Notice: Notice (8): Undefined index:  operatorID in [APP/views/requests/admin_index.ctp, line 60]
2010-05-17 16:13:36 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 30]
2010-05-17 16:13:41 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 30]
2010-05-17 16:13:54 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 30]
2010-05-17 16:23:45 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 30]
2010-05-17 16:26:12 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 30]
2010-05-17 17:09:34 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 30]
2010-05-17 17:10:46 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 30]
2010-05-17 17:13:55 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 30]
2010-05-17 17:15:11 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/operators/view.ctp, line 101]
2010-05-17 17:25:20 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/elements/requests/add.ctp, line 30]
2010-05-17 17:32:56 Notice: Notice (8): Undefined property: RequestsController::$Captcha in [APP/controllers/requests_controller.php, line 23]
2010-05-17 17:36:11 Notice: Notice (8): Undefined variable: operator_id in [APP/views/elements/requests/add.ctp, line 22]
2010-05-17 17:40:12 Notice: Notice (8): Undefined variable: operator_id in [APP/views/operators/view.ctp, line 71]
2010-05-17 17:43:45 Notice: Notice (8): Undefined index:  operatorID in [APP/controllers/requests_controller.php, line 29]
2010-05-17 18:20:03 Notice: Notice (8): Undefined property: OperatorsController::$Request in [APP/controllers/operators_controller.php, line 94]
2010-05-17 18:28:43 Notice: Notice (8): Undefined property: OperatorsController::$Request in [APP/controllers/operators_controller.php, line 92]
2010-05-17 18:30:12 Notice: Notice (8): Undefined variable: request in [APP/views/operators/view.ctp, line 75]
2010-05-17 18:32:15 Notice: Notice (8): Undefined variable: request in [APP/views/operators/view.ctp, line 75]
2010-05-17 18:32:15 Notice: Notice (8): Undefined variable: Request in [APP/views/operators/view.ctp, line 76]
2010-05-17 18:32:25 Notice: Notice (8): Undefined property: OperatorsController::$Request in [APP/controllers/operators_controller.php, line 92]
2010-05-17 18:33:10 Notice: Notice (8): Undefined variable: request in [APP/views/operators/view.ctp, line 75]
2010-05-17 18:33:10 Notice: Notice (8): Undefined variable: Request in [APP/views/operators/view.ctp, line 76]
2010-05-17 18:37:43 Notice: Notice (8): Undefined variable: request in [APP/views/operators/view.ctp, line 75]
2010-05-17 18:37:43 Notice: Notice (8): Undefined variable: Request in [APP/views/operators/view.ctp, line 76]
2010-05-17 18:37:48 Notice: Notice (8): Undefined property: OperatorsController::$Request in [APP/controllers/operators_controller.php, line 92]
2010-05-17 18:37:59 Notice: Notice (8): Undefined variable: request in [APP/views/operators/view.ctp, line 75]
2010-05-17 18:37:59 Notice: Notice (8): Undefined variable: Request in [APP/views/operators/view.ctp, line 76]
2010-05-17 18:38:01 Notice: Notice (8): Undefined property: OperatorsController::$Request in [APP/controllers/operators_controller.php, line 92]
2010-05-18 11:35:25 Notice: Notice (8): Undefined property: OperatorsController::$Request in [APP/controllers/operators_controller.php, line 92]
2010-05-18 11:35:27 Notice: Notice (8): Undefined property: OperatorsController::$Request in [APP/controllers/operators_controller.php, line 92]
2010-05-18 11:36:18 Notice: Notice (8): Undefined variable: request in [APP/views/operators/view.ctp, line 75]
2010-05-18 11:36:18 Notice: Notice (8): Undefined variable: Request in [APP/views/operators/view.ctp, line 76]
2010-05-18 11:39:19 Notice: Notice (8): Undefined variable: Request in [APP/views/operators/view.ctp, line 76]
2010-05-18 11:46:18 Notice: Notice (8): Undefined variable: Request in [APP/views/operators/view.ctp, line 76]
2010-05-18 12:26:20 Notice: Notice (8): Undefined index:  is in [APP/views/operators/view.ctp, line 85]
2010-05-18 12:28:17 Notice: Notice (8): Undefined index:  is in [APP/views/operators/view.ctp, line 85]
2010-05-18 12:28:33 Notice: Notice (8): Undefined index:  is in [APP/views/operators/view.ctp, line 85]
2010-05-18 12:55:13 Notice: Notice (8): Undefined property: RequestsController::$RequestHandler in [APP/controllers/requests_controller.php, line 20]
2010-05-18 12:56:39 Notice: Notice (8): Undefined variable: operator_id in [APP/views/elements/requests/add.ctp, line 5]
2010-05-18 12:57:41 Notice: Notice (8): Undefined variable: operator_id in [APP/views/elements/requests/add.ctp, line 5]
2010-05-18 13:00:43 Notice: Notice (8): Undefined variable: operator_id in [APP/views/elements/requests/add.ctp, line 5]
2010-05-18 13:06:16 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 32]
2010-05-18 13:06:43 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 12]
2010-05-18 13:06:43 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 32]
2010-05-18 13:08:17 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 12]
2010-05-18 13:08:21 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 12]
2010-05-18 13:13:19 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 12]
2010-05-18 13:16:09 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:29:55 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:29:55 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:31:12 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:31:12 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:31:29 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:31:29 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:32:32 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:32:32 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:33:38 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:33:38 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:47:02 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:47:02 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:48:54 Notice: Notice (8): Undefined index:  operatorName in [APP/views/requests/add.ctp, line 15]
2010-05-18 13:49:57 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:49:57 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:49:57 Notice: Notice (8): Undefined index:  operatorName in [APP/views/requests/add.ctp, line 18]
2010-05-18 13:50:24 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:50:24 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:50:24 Notice: Notice (8): Undefined index:  operatorName in [APP/views/requests/add.ctp, line 18]
2010-05-18 13:50:24 Notice: Notice (8): Undefined index:  name in [APP/views/requests/add.ctp, line 35]
2010-05-18 13:50:32 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:50:32 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:50:32 Notice: Notice (8): Undefined index:  name in [APP/views/requests/add.ctp, line 35]
2010-05-18 13:50:38 Notice: Notice (8): Undefined variable: operator in [APP/views/requests/add.ctp, line 13]
2010-05-18 13:50:38 Notice: Notice (8): Undefined variable: request in [APP/views/requests/add.ctp, line 14]
2010-05-18 13:50:38 Notice: Notice (8): Undefined index:  name in [APP/views/requests/add.ctp, line 35]
2010-05-18 13:58:31 Notice: Notice (8): Undefined index:  name in [APP/views/requests/add.ctp, line 33]
2010-05-18 15:38:26 Notice: Notice (8): Undefined index:  operatorName in [APP/views/requests/add.ctp, line 15]
2010-05-18 18:32:49 Notice: Notice (8): Undefined variable: recaptcha in [APP/views/operators/view.ctp, line 94]
2010-05-19 12:31:47 Notice: Notice (8): Undefined property: OperatorsController::$RequestHandler in [APP/controllers/operators_controller.php, line 54]
2010-05-19 12:31:49 Notice: Notice (8): Undefined property: OperatorsController::$RequestHandler in [APP/controllers/operators_controller.php, line 54]
2010-05-19 12:31:50 Notice: Notice (8): Undefined property: OperatorsController::$RequestHandler in [APP/controllers/operators_controller.php, line 54]
2010-05-19 12:32:10 Notice: Notice (8): Undefined property: OperatorsController::$RequestHandler in [APP/controllers/operators_controller.php, line 54]
2010-05-19 13:11:58 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 24]
2010-05-19 14:45:46 Notice: Notice (8): Undefined variable: countries in [APP/views/operators/index.ctp, line 18]
2010-05-19 14:45:46 Notice: Notice (8): Undefined index:  Operator in [APP/views/operators/index.ctp, line 43]
2010-05-19 14:46:25 Notice: Notice (8): Undefined variable: countries in [APP/views/operators/index.ctp, line 18]
2010-05-19 14:46:25 Notice: Notice (8): Undefined index:  Operator in [APP/views/operators/index.ctp, line 43]
2010-05-19 14:47:04 Notice: Notice (8): Undefined variable: countries in [APP/views/operators/index.ctp, line 18]
2010-05-19 14:47:04 Notice: Notice (8): Undefined index:  Operator in [APP/views/operators/index.ctp, line 43]
2010-05-19 14:58:05 Notice: Notice (8): Undefined variable: ActivityType in [APP/views/operators/index.ctp, line 11]
2010-05-19 15:37:52 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 41]
2010-05-19 15:38:31 Notice: Notice (8): Array to string conversion in [CORE/cake/libs/router.php, line 952]
2010-05-19 15:38:49 Notice: Notice (8): Array to string conversion in [CORE/cake/libs/router.php, line 952]
2010-05-19 15:41:22 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 22]
2010-05-19 15:41:39 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 22]
2010-05-19 15:41:39 Notice: Notice (8): Undefined index:   in [APP/views/operators/index.ctp, line 22]
2010-05-19 16:33:29 Notice: Notice (8): Undefined index:  Operator in [APP/views/operators/index.ctp, line 41]
2010-05-19 16:33:43 Notice: Notice (8): Undefined index:  Operator in [APP/views/operators/index.ctp, line 41]
2010-05-19 16:36:42 Notice: Notice (8): Undefined index:  Operator in [APP/views/operators/index.ctp, line 41]
2010-05-19 16:37:43 Notice: Notice (8): Undefined index:  Operator in [APP/views/operators/index.ctp, line 41]
2010-05-19 16:38:07 Notice: Notice (8): Undefined index:  Operator in [APP/views/operators/index.ctp, line 41]
2010-05-19 16:38:21 Notice: Notice (8): Undefined index:  Operator in [APP/views/operators/index.ctp, line 41]
2010-05-19 16:38:46 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 41]
2010-05-19 16:39:03 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 41]
2010-05-19 16:43:45 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 41]
2010-05-19 18:05:28 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 41]
2010-05-19 18:05:55 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 41]
2010-05-19 18:06:11 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 41]
2010-05-19 18:15:42 Notice: Notice (8): Undefined index:  country in [APP/views/operators/index.ctp, line 22]
2010-05-19 18:17:51 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 13]
2010-05-19 18:18:09 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 13]
2010-05-19 18:18:09 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 49]
2010-05-19 18:18:15 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 13]
2010-05-19 18:25:23 Notice: Notice (8): Undefined variable: country in [APP/views/operators/index.ctp, line 24]
2010-05-19 18:26:31 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 26]
2010-05-19 18:26:37 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 26]
2010-05-19 18:26:37 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:26:48 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 26]
2010-05-19 18:27:35 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 39]
2010-05-19 18:27:35 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:37:26 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 48]
2010-05-19 18:37:26 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:37:40 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 48]
2010-05-19 18:37:41 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:37:42 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 48]
2010-05-19 18:37:42 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:37:57 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 50]
2010-05-19 18:37:57 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:38:18 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 50]
2010-05-19 18:38:19 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:38:30 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 50]
2010-05-19 18:38:30 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:39:55 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 50]
2010-05-19 18:39:55 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:39:55 Notice: Notice (8): Undefined variable: country in [APP/controllers/operators_controller.php, line 50]
2010-05-19 18:39:55 Notice: Notice (8): Undefined index:  data in [APP/views/operators/index.ctp, line 38]
2010-05-19 18:40:08 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 10]
2010-05-19 18:40:08 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 19]
2010-05-19 18:40:08 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 21]
2010-05-19 18:42:02 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 10]
2010-05-19 18:42:02 Notice: Notice (8): Undefined variable: activityType in [APP/views/operators/index.ctp, line 10]
2010-05-19 18:42:02 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 19]
2010-05-19 18:42:02 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 21]
2010-05-19 18:42:44 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 10]
2010-05-19 18:42:44 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 19]
2010-05-19 18:42:44 Notice: Notice (8): Undefined index:  activityType in [APP/views/operators/index.ctp, line 21]
